date,ADS_Index
1963:03:20,0.63087
1963:03:21,0.63985
1963:03:22,0.649887
1963:03:23,0.660983
1963:03:24,0.673142
1963:03:25,0.686368
1963:03:26,0.700665
1963:03:27,0.716036
1963:03:28,0.732487
1963:03:29,0.750022
1963:03:30,0.768647
1963:03:31,0.788368
1963:04:01,0.80919
1963:04:02,0.82874
1963:04:03,0.847025
1963:04:04,0.864051
1963:04:05,0.879821
1963:04:06,0.894342
1963:04:07,0.907617
1963:04:08,0.919651
1963:04:09,0.930446
1963:04:10,0.940007
1963:04:11,0.948336
1963:04:12,0.955436
1963:04:13,0.961309
1963:04:14,0.965956
1963:04:15,0.96938
1963:04:16,0.97158
1963:04:17,0.972559
1963:04:18,0.972315
1963:04:19,0.970849
1963:04:20,0.968161
1963:04:21,0.96425
1963:04:22,0.959114
1963:04:23,0.952752
1963:04:24,0.945162
1963:04:25,0.936342
1963:04:26,0.926289
1963:04:27,0.915
1963:04:28,0.902471
1963:04:29,0.8887
1963:04:30,0.873681
1963:05:01,0.857411
1963:05:02,0.841232
1963:05:03,0.825139
1963:05:04,0.809128
1963:05:05,0.793193
1963:05:06,0.77733
1963:05:07,0.761535
1963:05:08,0.745802
1963:05:09,0.730126
1963:05:10,0.714504
1963:05:11,0.698929
1963:05:12,0.683398
1963:05:13,0.667906
1963:05:14,0.652447
1963:05:15,0.637019
1963:05:16,0.621615
1963:05:17,0.606231
1963:05:18,0.590862
1963:05:19,0.575505
1963:05:20,0.560153
1963:05:21,0.544804
1963:05:22,0.529451
1963:05:23,0.51409
1963:05:24,0.498717
1963:05:25,0.483327
1963:05:26,0.467916
1963:05:27,0.452478
1963:05:28,0.437009
1963:05:29,0.421505
1963:05:30,0.40596
1963:05:31,0.390371
1963:06:01,0.374731
1963:06:02,0.359412
1963:06:03,0.344409
1963:06:04,0.329717
1963:06:05,0.315332
1963:06:06,0.301249
1963:06:07,0.287464
1963:06:08,0.273973
1963:06:09,0.260772
1963:06:10,0.247856
1963:06:11,0.235223
1963:06:12,0.222868
1963:06:13,0.210788
1963:06:14,0.198978
1963:06:15,0.187436
1963:06:16,0.176157
1963:06:17,0.165139
1963:06:18,0.154378
1963:06:19,0.143871
1963:06:20,0.133614
1963:06:21,0.123605
1963:06:22,0.11384
1963:06:23,0.104317
1963:06:24,0.0950322
1963:06:25,0.0859836
1963:06:26,0.0771681
1963:06:27,0.0685831
1963:06:28,0.0602261
1963:06:29,0.0520944
1963:06:30,0.0441856
1963:07:01,0.0364974
1963:07:02,0.029397
1963:07:03,0.0228823
1963:07:04,0.0169514
1963:07:05,0.0116024
1963:07:06,0.00683378
1963:07:07,0.00264404
1963:07:08,-0.000968066
1963:07:09,-0.00400363
1963:07:10,-0.00646357
1963:07:11,-0.00834862
1963:07:12,-0.00965936
1963:07:13,-0.0103962
1963:07:14,-0.0105593
1963:07:15,-0.0101488
1963:07:16,-0.00916447
1963:07:17,-0.0076061
1963:07:18,-0.00547319
1963:07:19,-0.00276509
1963:07:20,0.000519
1963:07:21,0.00438009
1963:07:22,0.00881933
1963:07:23,0.0138381
1963:07:24,0.0194378
1963:07:25,0.0256203
1963:07:26,0.0323873
1963:07:27,0.0397409
1963:07:28,0.0476834
1963:07:29,0.0562171
1963:07:30,0.0653446
1963:07:31,0.0750687
1963:08:01,0.0853922
1963:08:02,0.0962686
1963:08:03,0.107701
1963:08:04,0.119693
1963:08:05,0.132249
1963:08:06,0.145371
1963:08:07,0.159064
1963:08:08,0.173332
1963:08:09,0.18818
1963:08:10,0.203612
1963:08:11,0.219632
1963:08:12,0.236245
1963:08:13,0.253457
1963:08:14,0.271273
1963:08:15,0.289697
1963:08:16,0.308736
1963:08:17,0.328395
1963:08:18,0.348681
1963:08:19,0.369598
1963:08:20,0.391155
1963:08:21,0.413356
1963:08:22,0.436209
1963:08:23,0.459721
1963:08:24,0.483899
1963:08:25,0.50875
1963:08:26,0.534282
1963:08:27,0.560502
1963:08:28,0.587418
1963:08:29,0.615039
1963:08:30,0.643372
1963:08:31,0.672427
1963:09:01,0.702212
1963:09:02,0.730563
1963:09:03,0.75749
1963:09:04,0.783
1963:09:05,0.807101
1963:09:06,0.829801
1963:09:07,0.851106
1963:09:08,0.871023
1963:09:09,0.889557
1963:09:10,0.906715
1963:09:11,0.922501
1963:09:12,0.936921
1963:09:13,0.949978
1963:09:14,0.961677
1963:09:15,0.97202
1963:09:16,0.981012
1963:09:17,0.988655
1963:09:18,0.994951
1963:09:19,0.999902
1963:09:20,1.00351
1963:09:21,1.00578
1963:09:22,1.0067
1963:09:23,1.00628
1963:09:24,1.00452
1963:09:25,1.00142
1963:09:26,0.996979
1963:09:27,0.99119
1963:09:28,0.984056
1963:09:29,0.975574
1963:09:30,0.965741
1963:10:01,0.954555
1963:10:02,0.942794
1963:10:03,0.930457
1963:10:04,0.91754
1963:10:05,0.904037
1963:10:06,0.889946
1963:10:07,0.875262
1963:10:08,0.859981
1963:10:09,0.844098
1963:10:10,0.827608
1963:10:11,0.810506
1963:10:12,0.792787
1963:10:13,0.774446
1963:10:14,0.755477
1963:10:15,0.735875
1963:10:16,0.715634
1963:10:17,0.694746
1963:10:18,0.673207
1963:10:19,0.65101
1963:10:20,0.628147
1963:10:21,0.604613
1963:10:22,0.580399
1963:10:23,0.5555
1963:10:24,0.529906
1963:10:25,0.503611
1963:10:26,0.476606
1963:10:27,0.448883
1963:10:28,0.420435
1963:10:29,0.391251
1963:10:30,0.361325
1963:10:31,0.330645
1963:11:01,0.299204
1963:11:02,0.268973
1963:11:03,0.239941
1963:11:04,0.212101
1963:11:05,0.185445
1963:11:06,0.159963
1963:11:07,0.135648
1963:11:08,0.112493
1963:11:09,0.0904917
1963:11:10,0.0696363
1963:11:11,0.049921
1963:11:12,0.0313398
1963:11:13,0.0138871
1963:11:14,-0.00244243
1963:11:15,-0.0176537
1963:11:16,-0.0317512
1963:11:17,-0.0447393
1963:11:18,-0.0566219
1963:11:19,-0.0674026
1963:11:20,-0.0770846
1963:11:21,-0.0856708
1963:11:22,-0.0931639
1963:11:23,-0.0995661
1963:11:24,-0.104879
1963:11:25,-0.109105
1963:11:26,-0.112245
1963:11:27,-0.1143
1963:11:28,-0.11527
1963:11:29,-0.115156
1963:11:30,-0.113957
1963:12:01,-0.111674
1963:12:02,-0.108709
1963:12:03,-0.105059
1963:12:04,-0.100725
1963:12:05,-0.0957056
1963:12:06,-0.0899983
1963:12:07,-0.0836017
1963:12:08,-0.076514
1963:12:09,-0.0687331
1963:12:10,-0.0602565
1963:12:11,-0.0510817
1963:12:12,-0.041206
1963:12:13,-0.0306263
1963:12:14,-0.0193396
1963:12:15,-0.00734224
1963:12:16,0.00536924
1963:12:17,0.0187987
1963:12:18,0.0329502
1963:12:19,0.0478281
1963:12:20,0.0634367
1963:12:21,0.0797809
1963:12:22,0.0968655
1963:12:23,0.114696
1963:12:24,0.133277
1963:12:25,0.152615
1963:12:26,0.172715
1963:12:27,0.193584
1963:12:28,0.215227
1963:12:29,0.237652
1963:12:30,0.260865
1963:12:31,0.284874
1964:01:01,0.309684
1964:01:02,0.334198
1964:01:03,0.358422
1964:01:04,0.382365
1964:01:05,0.406033
1964:01:06,0.429433
1964:01:07,0.452573
1964:01:08,0.475459
1964:01:09,0.498098
1964:01:10,0.520498
1964:01:11,0.542664
1964:01:12,0.564605
1964:01:13,0.586325
1964:01:14,0.607832
1964:01:15,0.629133
1964:01:16,0.650233
1964:01:17,0.67114
1964:01:18,0.691859
1964:01:19,0.712396
1964:01:20,0.732759
1964:01:21,0.752952
1964:01:22,0.772983
1964:01:23,0.792856
1964:01:24,0.812579
1964:01:25,0.832157
1964:01:26,0.851596
1964:01:27,0.870902
1964:01:28,0.890081
1964:01:29,0.909138
1964:01:30,0.928079
1964:01:31,0.94691
1964:02:01,0.965637
1964:02:02,0.982586
1964:02:03,0.997762
1964:02:04,1.01117
1964:02:05,1.02281
1964:02:06,1.0327
1964:02:07,1.04082
1964:02:08,1.04719
1964:02:09,1.05181
1964:02:10,1.05467
1964:02:11,1.05578
1964:02:12,1.05515
1964:02:13,1.05276
1964:02:14,1.04862
1964:02:15,1.04272
1964:02:16,1.03508
1964:02:17,1.02567
1964:02:18,1.01451
1964:02:19,1.00158
1964:02:20,0.986883
1964:02:21,0.970416
1964:02:22,0.952173
1964:02:23,0.932147
1964:02:24,0.910333
1964:02:25,0.886725
1964:02:26,0.861315
1964:02:27,0.834095
1964:02:28,0.805058
1964:02:29,0.774194
1964:03:01,0.741494
1964:03:02,0.710585
1964:03:03,0.681457
1964:03:04,0.654103
1964:03:05,0.628512
1964:03:06,0.604678
1964:03:07,0.582594
1964:03:08,0.562252
1964:03:09,0.543647
1964:03:10,0.526773
1964:03:11,0.511625
1964:03:12,0.498199
1964:03:13,0.48649
1964:03:14,0.476494
1964:03:15,0.468209
1964:03:16,0.461633
1964:03:17,0.456763
1964:03:18,0.453598
1964:03:19,0.452136
1964:03:20,0.452378
1964:03:21,0.454324
1964:03:22,0.457973
1964:03:23,0.463328
1964:03:24,0.470389
1964:03:25,0.47916
1964:03:26,0.489642
1964:03:27,0.501839
1964:03:28,0.515754
1964:03:29,0.531392
1964:03:30,0.548757
1964:03:31,0.567855
1964:04:01,0.588691
1964:04:02,0.608658
1964:04:03,0.627763
1964:04:04,0.646011
1964:04:05,0.663407
1964:04:06,0.679958
1964:04:07,0.695667
1964:04:08,0.71054
1964:04:09,0.724581
1964:04:10,0.737795
1964:04:11,0.750185
1964:04:12,0.761755
1964:04:13,0.772508
1964:04:14,0.782448
1964:04:15,0.791579
1964:04:16,0.799901
1964:04:17,0.807419
1964:04:18,0.814134
1964:04:19,0.820049
1964:04:20,0.825165
1964:04:21,0.829483
1964:04:22,0.833006
1964:04:23,0.835733
1964:04:24,0.837667
1964:04:25,0.838807
1964:04:26,0.839154
1964:04:27,0.838707
1964:04:28,0.837468
1964:04:29,0.835435
1964:04:30,0.832608
1964:05:01,0.828986
1964:05:02,0.824955
1964:05:03,0.820514
1964:05:04,0.815662
1964:05:05,0.810398
1964:05:06,0.804719
1964:05:07,0.798624
1964:05:08,0.792112
1964:05:09,0.785179
1964:05:10,0.777825
1964:05:11,0.770047
1964:05:12,0.761842
1964:05:13,0.753209
1964:05:14,0.744144
1964:05:15,0.734644
1964:05:16,0.724708
1964:05:17,0.714332
1964:05:18,0.703512
1964:05:19,0.692246
1964:05:20,0.680529
1964:05:21,0.66836
1964:05:22,0.655733
1964:05:23,0.642645
1964:05:24,0.629093
1964:05:25,0.615071
1964:05:26,0.600577
1964:05:27,0.585604
1964:05:28,0.57015
1964:05:29,0.554209
1964:05:30,0.537776
1964:05:31,0.520847
1964:06:01,0.503416
1964:06:02,0.487156
1964:06:03,0.472063
1964:06:04,0.458131
1964:06:05,0.445357
1964:06:06,0.433737
1964:06:07,0.423267
1964:06:08,0.413944
1964:06:09,0.405765
1964:06:10,0.398728
1964:06:11,0.392831
1964:06:12,0.388071
1964:06:13,0.384448
1964:06:14,0.38196
1964:06:15,0.380607
1964:06:16,0.380387
1964:06:17,0.381302
1964:06:18,0.383352
1964:06:19,0.386536
1964:06:20,0.390856
1964:06:21,0.396314
1964:06:22,0.40291
1964:06:23,0.410648
1964:06:24,0.419528
1964:06:25,0.429555
1964:06:26,0.44073
1964:06:27,0.453058
1964:06:28,0.466541
1964:06:29,0.481185
1964:06:30,0.496994
1964:07:01,0.513971
1964:07:02,0.530436
1964:07:03,0.546392
1964:07:04,0.561844
1964:07:05,0.576798
1964:07:06,0.591258
1964:07:07,0.605227
1964:07:08,0.618711
1964:07:09,0.631714
1964:07:10,0.644238
1964:07:11,0.656289
1964:07:12,0.667869
1964:07:13,0.678983
1964:07:14,0.689633
1964:07:15,0.699823
1964:07:16,0.709556
1964:07:17,0.718834
1964:07:18,0.727661
1964:07:19,0.73604
1964:07:20,0.743972
1964:07:21,0.75146
1964:07:22,0.758507
1964:07:23,0.765114
1964:07:24,0.771284
1964:07:25,0.777018
1964:07:26,0.782319
1964:07:27,0.787187
1964:07:28,0.791624
1964:07:29,0.795632
1964:07:30,0.799212
1964:07:31,0.802365
1964:08:01,0.805091
1964:08:02,0.807581
1964:08:03,0.809835
1964:08:04,0.811853
1964:08:05,0.813637
1964:08:06,0.815187
1964:08:07,0.816503
1964:08:08,0.817587
1964:08:09,0.818437
1964:08:10,0.819054
1964:08:11,0.81944
1964:08:12,0.819592
1964:08:13,0.819513
1964:08:14,0.819201
1964:08:15,0.818657
1964:08:16,0.817881
1964:08:17,0.816871
1964:08:18,0.815628
1964:08:19,0.814152
1964:08:20,0.812443
1964:08:21,0.810498
1964:08:22,0.808319
1964:08:23,0.805904
1964:08:24,0.803252
1964:08:25,0.800364
1964:08:26,0.797237
1964:08:27,0.793871
1964:08:28,0.790265
1964:08:29,0.786418
1964:08:30,0.782329
1964:08:31,0.777996
1964:09:01,0.773419
1964:09:02,0.766225
1964:09:03,0.756412
1964:09:04,0.743978
1964:09:05,0.728919
1964:09:06,0.71123
1964:09:07,0.690906
1964:09:08,0.66794
1964:09:09,0.642327
1964:09:10,0.614057
1964:09:11,0.583123
1964:09:12,0.549515
1964:09:13,0.513223
1964:09:14,0.474237
1964:09:15,0.432543
1964:09:16,0.388131
1964:09:17,0.340986
1964:09:18,0.291093
1964:09:19,0.238439
1964:09:20,0.183007
1964:09:21,0.124781
1964:09:22,0.0637422
1964:09:23,-0.000127073
1964:09:24,-0.0668462
1964:09:25,-0.136435
1964:09:26,-0.208915
1964:09:27,-0.284308
1964:09:28,-0.362637
1964:09:29,-0.443925
1964:09:30,-0.528197
1964:10:01,-0.615478
1964:10:02,-0.694918
1964:10:03,-0.766543
1964:10:04,-0.830373
1964:10:05,-0.886429
1964:10:06,-0.934725
1964:10:07,-0.975278
1964:10:08,-1.0081
1964:10:09,-1.0332
1964:10:10,-1.05059
1964:10:11,-1.06026
1964:10:12,-1.06223
1964:10:13,-1.0565
1964:10:14,-1.04306
1964:10:15,-1.02191
1964:10:16,-0.993039
1964:10:17,-0.956444
1964:10:18,-0.912112
1964:10:19,-0.860029
1964:10:20,-0.800179
1964:10:21,-0.732546
1964:10:22,-0.657107
1964:10:23,-0.573842
1964:10:24,-0.482723
1964:10:25,-0.383725
1964:10:26,-0.276816
1964:10:27,-0.161965
1964:10:28,-0.039137
1964:10:29,0.091705
1964:10:30,0.230601
1964:10:31,0.377592
1964:11:01,0.532722
1964:11:02,0.680662
1964:11:03,0.821455
1964:11:04,0.955143
1964:11:05,1.08177
1964:11:06,1.20137
1964:11:07,1.31398
1964:11:08,1.41963
1964:11:09,1.51836
1964:11:10,1.6102
1964:11:11,1.69517
1964:11:12,1.7733
1964:11:13,1.84461
1964:11:14,1.90913
1964:11:15,1.96687
1964:11:16,2.01785
1964:11:17,2.06209
1964:11:18,2.0996
1964:11:19,2.13039
1964:11:20,2.15447
1964:11:21,2.17185
1964:11:22,2.18254
1964:11:23,2.18653
1964:11:24,2.18383
1964:11:25,2.17443
1964:11:26,2.15834
1964:11:27,2.13555
1964:11:28,2.10605
1964:11:29,2.06983
1964:11:30,2.02689
1964:12:01,1.97721
1964:12:02,1.9291
1964:12:03,1.88256
1964:12:04,1.83757
1964:12:05,1.79412
1964:12:06,1.75219
1964:12:07,1.71177
1964:12:08,1.67285
1964:12:09,1.63541
1964:12:10,1.59945
1964:12:11,1.56495
1964:12:12,1.53191
1964:12:13,1.50032
1964:12:14,1.47015
1964:12:15,1.44142
1964:12:16,1.4141
1964:12:17,1.38819
1964:12:18,1.36367
1964:12:19,1.34056
1964:12:20,1.31883
1964:12:21,1.29847
1964:12:22,1.2795
1964:12:23,1.26189
1964:12:24,1.24564
1964:12:25,1.23075
1964:12:26,1.21721
1964:12:27,1.20503
1964:12:28,1.19419
1964:12:29,1.18469
1964:12:30,1.17653
1964:12:31,1.1697
1965:01:01,1.16421
1965:01:02,1.15892
1965:01:03,1.15382
1965:01:04,1.14891
1965:01:05,1.14419
1965:01:06,1.13966
1965:01:07,1.13532
1965:01:08,1.13116
1965:01:09,1.12719
1965:01:10,1.1234
1965:01:11,1.1198
1965:01:12,1.11637
1965:01:13,1.11313
1965:01:14,1.11006
1965:01:15,1.10718
1965:01:16,1.10447
1965:01:17,1.10194
1965:01:18,1.09958
1965:01:19,1.0974
1965:01:20,1.0954
1965:01:21,1.09356
1965:01:22,1.0919
1965:01:23,1.09042
1965:01:24,1.08911
1965:01:25,1.08796
1965:01:26,1.087
1965:01:27,1.0862
1965:01:28,1.08557
1965:01:29,1.08512
1965:01:30,1.08483
1965:01:31,1.08472
1965:02:01,1.08477
1965:02:02,1.08513
1965:02:03,1.0858
1965:02:04,1.08676
1965:02:05,1.08803
1965:02:06,1.08961
1965:02:07,1.09149
1965:02:08,1.09367
1965:02:09,1.09616
1965:02:10,1.09896
1965:02:11,1.10206
1965:02:12,1.10548
1965:02:13,1.1092
1965:02:14,1.11323
1965:02:15,1.11757
1965:02:16,1.12223
1965:02:17,1.1272
1965:02:18,1.13249
1965:02:19,1.13809
1965:02:20,1.14402
1965:02:21,1.15026
1965:02:22,1.15683
1965:02:23,1.16372
1965:02:24,1.17094
1965:02:25,1.17849
1965:02:26,1.18637
1965:02:27,1.19459
1965:02:28,1.20314
1965:03:01,1.21203
1965:03:02,1.22004
1965:03:03,1.22718
1965:03:04,1.23345
1965:03:05,1.23884
1965:03:06,1.24337
1965:03:07,1.24703
1965:03:08,1.24983
1965:03:09,1.25175
1965:03:10,1.25282
1965:03:11,1.25302
1965:03:12,1.25236
1965:03:13,1.25083
1965:03:14,1.24843
1965:03:15,1.24518
1965:03:16,1.24105
1965:03:17,1.23606
1965:03:18,1.23019
1965:03:19,1.22346
1965:03:20,1.21585
1965:03:21,1.20737
1965:03:22,1.19801
1965:03:23,1.18777
1965:03:24,1.17664
1965:03:25,1.16463
1965:03:26,1.15173
1965:03:27,1.13793
1965:03:28,1.12323
1965:03:29,1.10763
1965:03:30,1.09112
1965:03:31,1.0737
1965:04:01,1.05536
1965:04:02,1.03773
1965:04:03,1.02082
1965:04:04,1.00462
1965:04:05,0.989115
1965:04:06,0.97431
1965:04:07,0.960197
1965:04:08,0.946772
1965:04:09,0.934032
1965:04:10,0.921972
1965:04:11,0.91059
1965:04:12,0.89988
1965:04:13,0.889841
1965:04:14,0.88047
1965:04:15,0.871762
1965:04:16,0.863717
1965:04:17,0.85633
1965:04:18,0.849601
1965:04:19,0.843527
1965:04:20,0.838106
1965:04:21,0.833337
1965:04:22,0.829218
1965:04:23,0.825748
1965:04:24,0.822926
1965:04:25,0.82075
1965:04:26,0.819222
1965:04:27,0.818339
1965:04:28,0.818101
1965:04:29,0.818509
1965:04:30,0.819563
1965:05:01,0.821263
1965:05:02,0.82284
1965:05:03,0.824294
1965:05:04,0.825625
1965:05:05,0.826834
1965:05:06,0.827922
1965:05:07,0.828888
1965:05:08,0.829734
1965:05:09,0.830458
1965:05:10,0.831062
1965:05:11,0.831546
1965:05:12,0.831909
1965:05:13,0.832153
1965:05:14,0.832276
1965:05:15,0.832279
1965:05:16,0.832163
1965:05:17,0.831926
1965:05:18,0.831569
1965:05:19,0.831092
1965:05:20,0.830495
1965:05:21,0.829777
1965:05:22,0.828938
1965:05:23,0.827978
1965:05:24,0.826897
1965:05:25,0.825695
1965:05:26,0.82437
1965:05:27,0.822923
1965:05:28,0.821353
1965:05:29,0.81966
1965:05:30,0.817843
1965:05:31,0.815902
1965:06:01,0.813836
1965:06:02,0.812393
1965:06:03,0.811573
1965:06:04,0.811376
1965:06:05,0.811801
1965:06:06,0.812849
1965:06:07,0.81452
1965:06:08,0.816815
1965:06:09,0.819734
1965:06:10,0.823278
1965:06:11,0.827448
1965:06:12,0.832246
1965:06:13,0.837672
1965:06:14,0.843729
1965:06:15,0.850419
1965:06:16,0.857743
1965:06:17,0.865703
1965:06:18,0.874303
1965:06:19,0.883544
1965:06:20,0.893429
1965:06:21,0.903962
1965:06:22,0.915146
1965:06:23,0.926983
1965:06:24,0.939478
1965:06:25,0.952634
1965:06:26,0.966455
1965:06:27,0.980946
1965:06:28,0.996111
1965:06:29,1.01195
1965:06:30,1.02848
1965:07:01,1.04569
1965:07:02,1.06187
1965:07:03,1.07701
1965:07:04,1.09112
1965:07:05,1.10421
1965:07:06,1.11628
1965:07:07,1.12733
1965:07:08,1.13736
1965:07:09,1.14639
1965:07:10,1.1544
1965:07:11,1.16141
1965:07:12,1.16742
1965:07:13,1.17242
1965:07:14,1.17642
1965:07:15,1.17943
1965:07:16,1.18143
1965:07:17,1.18244
1965:07:18,1.18245
1965:07:19,1.18147
1965:07:20,1.17948
1965:07:21,1.1765
1965:07:22,1.17252
1965:07:23,1.16753
1965:07:24,1.16155
1965:07:25,1.15456
1965:07:26,1.14657
1965:07:27,1.13756
1965:07:28,1.12755
1965:07:29,1.11652
1965:07:30,1.10448
1965:07:31,1.09141
1965:08:01,1.07732
1965:08:02,1.0636
1965:08:03,1.05025
1965:08:04,1.03726
1965:08:05,1.02463
1965:08:06,1.01236
1965:08:07,1.00043
1965:08:08,0.988857
1965:08:09,0.977626
1965:08:10,0.966736
1965:08:11,0.956184
1965:08:12,0.945967
1965:08:13,0.936081
1965:08:14,0.926524
1965:08:15,0.917292
1965:08:16,0.908383
1965:08:17,0.899794
1965:08:18,0.891523
1965:08:19,0.883568
1965:08:20,0.875924
1965:08:21,0.868591
1965:08:22,0.861567
1965:08:23,0.854848
1965:08:24,0.848434
1965:08:25,0.842321
1965:08:26,0.836509
1965:08:27,0.830995
1965:08:28,0.825778
1965:08:29,0.820857
1965:08:30,0.816229
1965:08:31,0.811893
1965:09:01,0.807849
1965:09:02,0.804452
1965:09:03,0.801702
1965:09:04,0.799598
1965:09:05,0.79814
1965:09:06,0.797326
1965:09:07,0.797157
1965:09:08,0.797632
1965:09:09,0.798752
1965:09:10,0.800517
1965:09:11,0.802928
1965:09:12,0.805985
1965:09:13,0.809689
1965:09:14,0.814042
1965:09:15,0.819044
1965:09:16,0.824698
1965:09:17,0.831004
1965:09:18,0.837965
1965:09:19,0.845583
1965:09:20,0.853861
1965:09:21,0.8628
1965:09:22,0.872403
1965:09:23,0.882673
1965:09:24,0.893614
1965:09:25,0.905229
1965:09:26,0.917521
1965:09:27,0.930494
1965:09:28,0.944151
1965:09:29,0.958498
1965:09:30,0.973537
1965:10:01,0.989275
1965:10:02,1.00425
1965:10:03,1.01847
1965:10:04,1.03194
1965:10:05,1.04466
1965:10:06,1.05663
1965:10:07,1.06787
1965:10:08,1.07836
1965:10:09,1.08813
1965:10:10,1.09716
1965:10:11,1.10546
1965:10:12,1.11304
1965:10:13,1.11989
1965:10:14,1.12602
1965:10:15,1.13143
1965:10:16,1.13613
1965:10:17,1.1401
1965:10:18,1.14336
1965:10:19,1.14591
1965:10:20,1.14774
1965:10:21,1.14886
1965:10:22,1.14927
1965:10:23,1.14896
1965:10:24,1.14794
1965:10:25,1.14621
1965:10:26,1.14376
1965:10:27,1.1406
1965:10:28,1.13672
1965:10:29,1.13213
1965:10:30,1.12682
1965:10:31,1.12079
1965:11:01,1.11404
1965:11:02,1.10808
1965:11:03,1.10292
1965:11:04,1.09855
1965:11:05,1.09497
1965:11:06,1.09218
1965:11:07,1.09018
1965:11:08,1.08897
1965:11:09,1.08855
1965:11:10,1.08891
1965:11:11,1.09007
1965:11:12,1.09201
1965:11:13,1.09474
1965:11:14,1.09826
1965:11:15,1.10257
1965:11:16,1.10768
1965:11:17,1.11358
1965:11:18,1.12027
1965:11:19,1.12776
1965:11:20,1.13605
1965:11:21,1.14515
1965:11:22,1.15504
1965:11:23,1.16575
1965:11:24,1.17727
1965:11:25,1.1896
1965:11:26,1.20275
1965:11:27,1.21673
1965:11:28,1.23153
1965:11:29,1.24716
1965:11:30,1.26363
1965:12:01,1.28094
1965:12:02,1.29717
1965:12:03,1.31231
1965:12:04,1.32639
1965:12:05,1.33939
1965:12:06,1.35134
1965:12:07,1.36221
1965:12:08,1.37204
1965:12:09,1.3808
1965:12:10,1.38851
1965:12:11,1.39518
1965:12:12,1.40079
1965:12:13,1.40536
1965:12:14,1.40888
1965:12:15,1.41136
1965:12:16,1.41279
1965:12:17,1.41319
1965:12:18,1.41253
1965:12:19,1.41084
1965:12:20,1.4081
1965:12:21,1.40432
1965:12:22,1.39949
1965:12:23,1.39362
1965:12:24,1.38669
1965:12:25,1.37872
1965:12:26,1.36969
1965:12:27,1.35961
1965:12:28,1.34846
1965:12:29,1.33626
1965:12:30,1.32299
1965:12:31,1.30864
1966:01:01,1.29323
1966:01:02,1.27849
1966:01:03,1.26442
1966:01:04,1.25101
1966:01:05,1.23827
1966:01:06,1.22618
1966:01:07,1.21475
1966:01:08,1.20398
1966:01:09,1.19385
1966:01:10,1.18436
1966:01:11,1.17552
1966:01:12,1.16731
1966:01:13,1.15974
1966:01:14,1.15281
1966:01:15,1.14651
1966:01:16,1.14084
1966:01:17,1.1358
1966:01:18,1.13139
1966:01:19,1.1276
1966:01:20,1.12444
1966:01:21,1.1219
1966:01:22,1.11998
1966:01:23,1.11869
1966:01:24,1.11802
1966:01:25,1.11797
1966:01:26,1.11854
1966:01:27,1.11974
1966:01:28,1.12156
1966:01:29,1.124
1966:01:30,1.12706
1966:01:31,1.13075
1966:02:01,1.13507
1966:02:02,1.13996
1966:02:03,1.14544
1966:02:04,1.15151
1966:02:05,1.15816
1966:02:06,1.1654
1966:02:07,1.17323
1966:02:08,1.18166
1966:02:09,1.19068
1966:02:10,1.2003
1966:02:11,1.21052
1966:02:12,1.22134
1966:02:13,1.23277
1966:02:14,1.24482
1966:02:15,1.25748
1966:02:16,1.27075
1966:02:17,1.28465
1966:02:18,1.29918
1966:02:19,1.31434
1966:02:20,1.33013
1966:02:21,1.34657
1966:02:22,1.36365
1966:02:23,1.38138
1966:02:24,1.39977
1966:02:25,1.41882
1966:02:26,1.43853
1966:02:27,1.45892
1966:02:28,1.47999
1966:03:01,1.50175
1966:03:02,1.52112
1966:03:03,1.53811
1966:03:04,1.55273
1966:03:05,1.56498
1966:03:06,1.57486
1966:03:07,1.58238
1966:03:08,1.58754
1966:03:09,1.59035
1966:03:10,1.59079
1966:03:11,1.58888
1966:03:12,1.58461
1966:03:13,1.57797
1966:03:14,1.56898
1966:03:15,1.55762
1966:03:16,1.5439
1966:03:17,1.5278
1966:03:18,1.50933
1966:03:19,1.48847
1966:03:20,1.46523
1966:03:21,1.43959
1966:03:22,1.41155
1966:03:23,1.38109
1966:03:24,1.34822
1966:03:25,1.31291
1966:03:26,1.27516
1966:03:27,1.23496
1966:03:28,1.1923
1966:03:29,1.14715
1966:03:30,1.09952
1966:03:31,1.04937
1966:04:01,0.99671
1966:04:02,0.94653
1966:04:03,0.898817
1966:04:04,0.853557
1966:04:05,0.810737
1966:04:06,0.770343
1966:04:07,0.732364
1966:04:08,0.696787
1966:04:09,0.663602
1966:04:10,0.6328
1966:04:11,0.60437
1966:04:12,0.578305
1966:04:13,0.554596
1966:04:14,0.533236
1966:04:15,0.514219
1966:04:16,0.497539
1966:04:17,0.48319
1966:04:18,0.47117
1966:04:19,0.461473
1966:04:20,0.454098
1966:04:21,0.449041
1966:04:22,0.446302
1966:04:23,0.445879
1966:04:24,0.447773
1966:04:25,0.451983
1966:04:26,0.458512
1966:04:27,0.467361
1966:04:28,0.478533
1966:04:29,0.492031
1966:04:30,0.507859
1966:05:01,0.526023
1966:05:02,0.543683
1966:05:03,0.560845
1966:05:04,0.577514
1966:05:05,0.593696
1966:05:06,0.609395
1966:05:07,0.624615
1966:05:08,0.639362
1966:05:09,0.65364
1966:05:10,0.667453
1966:05:11,0.680806
1966:05:12,0.693701
